Price,House Type,SQFT,Bedrooms,Bathrooms,Suburb,City,Zip Code,Price_per_SQFT,Country,Condition,Built,Remodeled
"$2,675,000.00 ",House,3595,5,5,Wimbledon,London,0,$744.09 ,England,2,1945,2013
"$2,200,000.00 ",Apartment,2288,3,3,Old Street,London,0,$961.54 ,England,3,1881,2018
"$2,300,000.00 ",House,1447,2,2,,London,0,"$1,589.50 ",England,1,1886,2019
"$520,000.00 ",House,1162,4,4,,London,0,$447.50 ,England,3,1850,2004
"$875,000.00 ",House,1140,4,4,,London,0,$767.54 ,England,2,1939,2008
"$740,000.00 ",Penthouse,579,1,1,101 Wood Lane,London,0,"$1,278.07 ",England,3,1884,2012
"$525,000.00 ",Apartment,699,2,2,,London,0,$751.07 ,England,2,1883,2016
"$9,500,000.00 ",House,4454,5,5,,London,0,"$2,132.91 ",England,3,1933,2017
"$1,250,000.00 ",Apartment,897,2,2,,London,0,"$1,393.53 ",England,4,1951,2001
"$795,000.00 ",House,1236,3,3,,London,0,$643.20 ,England,4,1860,2012
"$935,000.00 ",Apartment,683,2,2,,London,0,"$1,368.96 ",England,4,1852,2002
"$535,000.00 ",Apartment,678,2,2,,London,0,$789.09 ,England,2,1861,2001
"$1,995,000.00 ",House,2055,4,4,,London,0,$970.80 ,England,5,1961,2010
"$1,800,000.00 ",House,2996,5,5,Blackheath,London,0,$600.80 ,England,3,1892,2002
"$750,000.00 ",House,1030,3,3,,London,0,$728.16 ,England,1,1872,2010
"$1,430,000.00 ",New development,905,2,2, Earls Court,London,0,"$1,580.11 ",England,3,1886,2004
"$1,500,000.00 ",Apartment,1197,2,2,,London,0,"$1,253.13 ",England,2,1858,2022
"$1,890,000.00 ",House,2408,5,5,,London,0,$784.88 ,England,4,1925,2007
"$1,990,000.00 ",Apartment,1364,3,3,St. Johns Wood Park,London,0,"$1,458.94 ",England,2,1883,2014
"$825,000.00 ",Apartment,1109,2,2,,London,0,$743.91 ,England,1,1952,2012
"$525,000.00 ",Apartment,779,4,4,Charlotte Terrace,London,0,$673.94 ,England,3,1922,2020
"$1,900,000.00 ",House,4558,5,5, Orpington,Kent,0,$416.85 ,England,4,1905,2011
"$725,000.00 ",Apartment,635,2,2,,London,0,"$1,141.73 ",England,3,1851,2001
"$900,000.00 ",Apartment,1436,2,2,,London,0,$626.74 ,England,5,1959,2001
"$3,995,000.00 ",House,4642,6,6,Pimlico,London,0,$860.62 ,England,2,1856,2016
"$1,100,000.00 ",House,1420,3,3, Wandsworth,London1500,0,$774.65 ,England,3,1874,2014
"$975,000.00 ",House,1448,4,4,Pinner,Middlesex,0,$673.34 ,England,4,1899,2001
"$1,225,000.00 ",House,1495,4,4,Southfields,London,0,$819.40 ,England,4,1936,2021
"$325,000.00 ",Apartment,601,2,2,Shepperton,Middlesex,0,$540.77 ,England,3,1867,2004
"$1,175,000.00 ",House,2259,5,5,Wandsworth,London,0,$520.14 ,England,4,1935,2002
"$500,000.00 ",Apartment,551,1,1,Shoreditch,London,0,$907.44 ,England,1,1867,2010
"$6,600,000.00 ",House,3388,5,5,,London,0,"$1,948.05 ",England,4,1852,2012
"$850,000.00 ",Apartment,1239,3,3, Richmond,Surrey,0,$686.04 ,England,2,1871,2021
"$3,950,000.00 ",House,4629,6,6, Richmond,Surrey,0,$853.32 ,England,1,1889,2002
"$1,750,000.00 ",Apartment,1677,2,2,Primrose Hill,London,0,"$1,043.53 ",England,4,1857,2006
"$1,950,000.00 ",House,2797,6,6,East Molesey,Surrey,0,$697.18 ,England,2,1942,2007
"$2,100,000.00 ",Apartment,1550,3,3,Prince of Wales Drive,London,0,"$1,354.84 ",England,1,1968,2006
"$1,685,000.00 ",Apartment,1318,2,2,Prince of Wales Drive,London,0,"$1,278.45 ",England,5,1897,2007
"$550,000.00 ",Apartment,759,1,1, Battersea,London,0,$724.64 ,England,3,1968,2018
"$690,000.00 ",New development,633,1,1,,Wornington Road,0,"$1,090.05 ",England,2,1882,2002
"$685,000.00 ",New development,594,1,1,,Wornington Road,0,"$1,153.20 ",England,5,1865,2012
"$765,000.00 ",New development,733,2,2,,Wornington Road,0,"$1,043.66 ",England,5,1980,2011
"$435,000.00 ",Apartment,412,1,1,,London,0,"$1,055.83 ",England,5,1924,2020
"$435,000.00 ",Apartment,420,1,1,,London,0,"$1,035.71 ",England,1,1921,2023
"$825,000.00 ",New development,775,2,2,,Wornington Road,0,"$1,064.52 ",England,2,1913,2015
"$1,150,000.00 ",New development,1206,3,3, Wandsworth,London,0,$953.57 ,England,2,1929,2004
"$710,000.00 ",New development,830,1,1,,Wornington Road,0,$855.42 ,England,3,1979,2019
"$1,695,000.00 ",Apartment,1168,2,2,Avenue Road,London,0,"$1,451.20 ",England,1,1861,2002
"$500,000.00 ",Apartment,508,1,1,Shoreditch,London,0,$984.25 ,England,4,1919,2023
"$850,000.00 ",Apartment,907,3,3,,London,0,$937.16 ,England,3,1914,2002
"$970,000.00 ",Apartment,1350,2,2,350 The Highway,London,0,$718.52 ,England,5,1964,2000
"$1,650,000.00 ",House,1642,4,4,,London,0,"$1,004.87 ",England,2,1971,2019
"$475,000.00 ",Apartment,663,2,2,Approach Road,London,0,$716.44 ,England,2,1927,2022
"$1,050,000.00 ",Apartment,1050,2,2,,London,0,"$1,000.00 ",England,5,1970,2022
"$1,750,000.00 ",House,1770,4,4,,London,0,$988.70 ,England,3,1885,2003
"$750,000.00 ",Apartment,477,1,1,,London,0,"$1,572.33 ",England,2,1866,2013
"$650,000.00 ",Apartment,1162,2,2, Woodford Green,Essex,0,$559.38 ,England,2,1950,2019
"$580,000.00 ",Apartment,607,1,1,,London,0,$955.52 ,England,4,1892,2007
"$1,680,000.00 ",New development,1100,2,2, Earls Court,London,0,"$1,527.27 ",England,5,1880,2016
"$1,250,000.00 ",Apartment,802,1,1, Covent Garden,London,0,"$1,558.60 ",England,1,1936,2012
"$700,000.00 ",Apartment,1387,4,4, Canary Wharf,London,0,$504.69 ,England,1,1975,2023
"$799,999.00 ",Apartment,1283,2,2,Wandsworth,London,0,$623.54 ,England,1,1958,2020
"$825,000.00 ",Apartment,1175,3,3,Singapore Road,London,0,$702.13 ,England,3,1933,2019
"$1,050,000.00 ",Apartment,953,2,2,101 Wood Lane,London,0,"$1,101.78 ",England,5,1943,2021
"$575,000.00 ",Apartment,720,2,2,,London,0,$798.61 ,England,3,1947,2017
"$725,000.00 ",Apartment,617,2,2, St Johns Wood,London,0,"$1,175.04 ",England,4,1923,2008
"$1,000,000.00 ",House,1827,4,4,,Thames Ditton,0,$547.35 ,England,2,1921,2012
"$525,000.00 ",Apartment,472,1,1,348 Queenstown Road,London,0,"$1,112.29 ",England,5,1879,2002
"$1,600,000.00 ",Apartment,1019,3,3,30 Gatliff Road,London,0,"$1,570.17 ",England,3,1948,2001
"$1,550,000.00 ",House,2326,5,5,Wandsworth,London,0,$666.38 ,England,4,1967,2007
"$750,000.00 ",Apartment,1176,3,3,Wandsworth,London,0,$637.76 ,England,1,1853,2003
"$950,000.00 ",House,987,2,2,Shoreditch,London,0,$962.51 ,England,3,1893,2004
"$4,250,000.00 ",House,2223,4,4,,London,0,"$1,911.83 ",England,2,1923,2021
"$710,000.00 ",Apartment,730,2,2,Putney,London,0,$972.60 ,England,1,1893,2021
"$1,100,000.00 ",House,2007,4,4,Northwood,Middlesex,0,$548.08 ,England,1,1895,2018
"$1,600,000.00 ",House,2914,4,4,Northwood,Middlesex,0,$549.07 ,England,1,1937,2002
"$12,950,000.00 ",New development,2840,2,2, Marylebone,London,0,"$4,559.86 ",England,1,1921,2004
"$749,950.00 ",Apartment,1053,3,3,Highbury,London,0,$712.20 ,England,5,1897,2011
"$899,950.00 ",House,1344,5,5,,London,0,$669.61 ,England,1,1969,2007
"$699,950.00 ",House,1410,3,3, Chessington,Surrey,0,$496.42 ,England,4,1861,2012
"$399,995.00 ",Apartment,569,1,1, Greenwich,London,0,$702.98 ,England,1,1946,2001
"$525,000.00 ",Apartment,814,1,1,45 Narrow Street,London,0,$644.96 ,England,2,1867,2023
"$2,500,000.00 ",New development,2967,5,5,Chiswick,London,0,$842.60 ,England,5,1864,2015
"$950,000.00 ",Apartment,698,2,2,Curlew Street,London,0,"$1,361.03 ",England,1,1883,2008
"$1,750,000.00 ",New development,2553,5,5,Kingston Upon Thames,Surrey,0,$685.47 ,England,5,1980,2018
"$1,225,000.00 ",House,1510,4,4,Fulham,London,0,$811.26 ,England,4,1901,2002
"$700,000.00 ",Apartment,678,2,2,,London,0,"$1,032.45 ",England,3,1879,2004
"$2,170,000.00 ",New development,1081,3,3, Earls Court,London,0,"$2,007.40 ",England,4,1967,2000
"$3,250,000.00 ",House,3410,3,3,Richmond,Surrey,0,$953.08 ,England,4,1870,2000
"$630,000.00 ",Apartment,709,2,2, Canary Wharf,London,0,$888.58 ,England,3,1880,2016
"$1,600,000.00 ",House,1565,3,3,Islington,London,0,"$1,022.36 ",England,4,1939,2012
"$475,000.00 ",Apartment,626,2,2,South Hackney,London,0,$758.79 ,England,4,1938,2013
"$1,025,000.00 ",Apartment,992,3,3,Richmond,Surrey,0,"$1,033.27 ",England,5,1963,2015
"$500,000.00 ",Apartment,481,1,1,,London,0,"$1,039.50 ",England,1,1874,2000
"$550,000.00 ",Apartment,358,1,1,Fitzrovia,London,0,"$1,536.31 ",England,1,1980,2014
"$4,350,000.00 ",House,4862,6,6,Barnes,London,0,$894.69 ,England,5,1961,2014
"$575,000.00 ",Apartment,997,2,2, Northwood,Middlesex,0,$576.73 ,England,4,1870,2009
"$2,650,000.00 ",House,3009,5,5,Richmond,Surrey,0,$880.69 ,England,3,1936,2004
"$775,000.00 ",Apartment,1173,1,1,,London,0,$660.70 ,England,3,1850,2008
"$1,345,000.00 ",House,1909,4,4,Putney,London,0,$704.56 ,England,1,1917,2011
"$2,250,000.00 ",House,2978,5,5,Putney,London,0,$755.54 ,England,1,1910,2021
"$500,000.00 ",Apartment,752,1,1, Battersea,London,0,$664.89 ,England,1,1894,2022
"$1,600,000.00 ",Apartment,1192,2,2,Lambeth,London,0,"$1,342.28 ",England,2,1937,2022
"$515,000.00 ",Apartment,578,1,1,Wandsworth,London,0,$891.00 ,England,5,1911,2022
"$495,000.00 ",Apartment,693,1,1,,London,0,$714.29 ,England,3,1901,2007
"$1,485,000.00 ",House,1541,4,4,Bow,London,0,$963.66 ,England,4,1924,2000
"$3,650,000.00 ",House,2034,4,4,Regent's Park,London,0,"$1,794.49 ",England,3,1930,2011
"$825,000.00 ",Penthouse,896,3,3,,London,0,$920.76 ,England,4,1913,2020
"$630,000.00 ",House,1596,4,4,Coulsdon,Surrey,0,$394.74 ,England,2,1914,2006
"$675,000.00 ",Apartment,1021,3,3,,London,0,$661.12 ,England,2,1966,2009
"$17,950,000.00 ",New development,5880,5,5,,London,0,"$3,052.72 ",England,2,1863,2003
"$699,950.00 ",Apartment,976,3,3,Canonbury,London,0,$717.16 ,England,3,1867,2007
"$600,000.00 ",Apartment,854,3,3,Eaton Rise,London,0,$702.58 ,England,1,1958,2012
"$900,000.00 ",House,1363,4,4,Thames Ditton,Surrey,0,$660.31 ,England,4,1922,2005
"$1,195,000.00 ",House,2149,4,4, Esher,Surrey,0,$556.07 ,England,2,1875,2022
"$395,000.00 ",Penthouse,594,1,1, Greenwich,London,0,$664.98 ,England,4,1968,2009
"$795,000.00 ",Apartment,862,2,2,24 Marsh Wall,London,0,$922.27 ,England,1,1889,2000
"$1,350,000.00 ",Apartment,1768,3,3,Bishops King Road,London,0,$763.57 ,England,3,1973,2022
"$3,600,000.00 ",Apartment,2147,3,3,24 New Globe Walk,London,0,"$1,676.76 ",England,2,1875,2004
"$1,599,950.00 ",Apartment,1111,3,3,Fernshaw Road,London,0,"$1,440.10 ",England,2,1922,2007
"$1,850,000.00 ",Apartment,1176,2,2,1 St. George Wharf,London,0,"$1,573.13 ",England,3,1935,2017
"$875,000.00 ",House,1211,3,3,Putney,London,0,$722.54 ,England,5,1931,2012
"$1,350,000.00 ",House,1830,5,5,,London,0,$737.70 ,England,5,1946,2003
"$625,000.00 ",Apartment,760,2,2,,London,0,$822.37 ,England,4,1855,2000
"$5,500,000.00 ",House,4273,6,6,,London,0,"$1,287.15 ",England,2,1873,2007
"$1,595,000.00 ",House,1643,5,5,Chiswick,London,0,$970.79 ,England,5,1883,2003
"$4,750,000.00 ",House,2979,4,4,,London,0,"$1,594.49 ",England,1,1857,2006
"$675,000.00 ",Apartment,638,1,1,Fulham,London,0,"$1,057.99 ",England,5,1975,2023
"$900,000.00 ",Apartment,822,2,2,Islington,London,0,"$1,094.89 ",England,1,1854,2006
"$6,450,000.00 ",House,5288,6,6,Belsize Park,London,0,"$1,219.74 ",England,3,1869,2000
"$1,600,000.00 ",House,1195,2,2,Islington,London,0,"$1,338.91 ",England,2,1851,2001
"$3,750,000.00 ",Apartment,1358,2,2,Mayfair,London,0,"$2,761.41 ",England,3,1887,2020
"$465,000.00 ",Apartment,730,2,2,Homerton High Street,London,0,$636.99 ,England,1,1953,2012
"$850,000.00 ",Apartment,842,2,2,,London,0,"$1,009.50 ",England,2,1852,2022
"$3,250,000.00 ",House,3179,6,6,Barnes,London,0,"$1,022.33 ",England,3,1946,2004
"$1,500,000.00 ",Apartment,1200,2,2,84 St. Katharines Way,London,0,"$1,250.00 ",England,2,1901,2018
"$450,000.00 ",Apartment,717,2,2,Canary Wharf,London,0,$627.62 ,England,4,1937,2003
"$2,375,000.00 ",Apartment,2123,3,3,Emery Hill Street,London,0,"$1,118.70 ",England,5,1943,2012
"$1,550,000.00 ",House,3065,4,4,Esher,Surrey,0,$505.71 ,England,5,1974,2014
"$1,780,000.00 ",House,2264,5,5,Ealing,London,0,$786.22 ,England,1,1890,2008
"$775,000.00 ",Apartment,729,2,2,De Beauvoir,London,0,"$1,063.10 ",England,5,1955,2018
"$1,450,000.00 ",Apartment,1700,4,4,Earsby Street,London,0,$852.94 ,England,2,1857,2022
"$425,000.00 ",Apartment,563,1,1,Bow,London,0,$754.88 ,England,3,1956,2004
"$2,250,000.00 ",Apartment,1171,2,2,,London,0,"$1,921.43 ",England,5,1960,2022
"$4,250,000.00 ",Penthouse,1946,4,4,,London,0,"$2,183.97 ",England,3,1960,2018
"$2,000,000.00 ",House,2009,4,4,Barnes,London,0,$995.52 ,England,5,1941,2011
"$800,000.00 ",House,1260,4,4,Canary Wharf,London,0,$634.92 ,England,5,1965,2011
"$900,000.00 ",House,1275,3,3,Homerton,London,0,$705.88 ,England,5,1914,2022
"$6,950,000.00 ",House,3774,5,5,,London,0,"$1,841.55 ",England,3,1945,2008
"$779,000.00 ",Apartment,832,2,2,Putney,London,0,$936.30 ,England,3,1971,2002
"$945,000.00 ",House,1146,2,2,Putney,London,0,$824.61 ,England,2,1894,2009
"$1,295,000.00 ",House,2055,4,4,Northwood,Middlesex,0,$630.17 ,England,4,1888,2001
"$599,999.00 ",Apartment,821,2,2,,London,0,$730.81 ,England,5,1952,2002
"$550,000.00 ",Apartment,630,2,2,,London,0,$873.02 ,England,2,1939,2022
"$700,000.00 ",Apartment,680,2,2,,London,0,"$1,029.41 ",England,5,1931,2021
"$1,850,000.00 ",House,1512,3,3,Islington,London,0,"$1,223.54 ",England,4,1939,2007
"$1,299,995.00 ",House,2394,5,5,Esher,Surrey,0,$543.02 ,England,2,1936,2008
"$2,850,000.00 ",House,5116,6,6,East Molesey,Surrey,0,$557.08 ,England,2,1967,2013
"$2,650,000.00 ",House,2942,6,6,Richmond,Surrey,0,$900.75 ,England,2,1952,2005
"$795,000.00 ",New development,541,1,1,24 Bartholomew Close,London,0,"$1,469.50 ",England,5,1879,2002
"$995,000.00 ",Penthouse,1485,3,3,Greenwich,London,0,$670.03 ,England,3,1906,2008
"$2,850,000.00 ",House,5380,6,6, Tadworth,Surrey,0,$529.74 ,England,1,1930,2017
"$750,000.00 ",Apartment,1043,3,3,,London,0,$719.08 ,England,1,1942,2002
"$900,000.00 ",House,1207,3,3,,London,0,$745.65 ,England,3,1928,2006
"$875,000.00 ",Apartment,922,3,3,John Islip Street,London,0,$949.02 ,England,1,1892,2011
"$775,000.00 ",House,1201,3,3,,London,0,$645.30 ,England,4,1899,2008
"$565,000.00 ",Apartment,653,1,1, Canary Wharf,London,0,$865.24 ,England,3,1901,2019
"$2,000,000.00 ",New development,1342,3,3,Shoreditch,London,0,"$1,490.31 ",England,2,1898,2007
"$1,000,000.00 ",New development,772,2,2,Shoreditch,London,0,"$1,295.34 ",England,1,1963,2021
"$3,075,000.00 ",House,1477,3,3,,London,0,"$2,081.92 ",England,4,1907,2012
"$1,250,000.00 ",House,1877,4,4,Canary Wharf,London,0,$665.96 ,England,5,1884,2008
"$895,000.00 ",Apartment,601,1,1,Fitzrovia,London,0,"$1,489.18 ",England,5,1960,2002
"$900,000.00 ",Apartment,1273,2,2,Shoreditch,London,0,$706.99 ,England,4,1893,2019
"$699,950.00 ",House,1226,3,3,West Molesey,Surrey,0,$570.92 ,England,1,1901,2011
"$850,000.00 ",Apartment,1382,3,3,Dartmouth Park,London,0,$615.05 ,England,3,1875,2009
"$725,000.00 ",Apartment,872,2,2,Battersea,London,0,$831.42 ,England,2,1922,2000
"$345,000.00 ",Apartment,433,1,1,Wandsworth,London,0,$796.77 ,England,1,1856,2010
"$950,000.00 ",House,1896,4,4,Oxhey,Watford,0,$501.05 ,England,1,1917,2004
"$1,700,000.00 ",Penthouse,1378,3,3,Maida Vale,London,0,"$1,233.67 ",England,1,1973,2014
"$1,550,000.00 ",Apartment,958,3,3,,London,0,"$1,617.95 ",England,3,1926,2018
"$1,350,000.00 ",Apartment,1428,3,3,4-10 Lexham Gardens,London,0,$945.38 ,England,2,1920,2006
"$999,950.00 ",Apartment,726,2,2,Highbury,London,0,"$1,377.34 ",England,1,1955,2014
"$3,300,000.00 ",House,2640,5,5,Islington,London,0,"$1,250.00 ",England,1,1948,2008
"$1,200,000.00 ",House,2491,3,3,Surbiton,Surrey,0,$481.73 ,England,4,1962,2000
"$899,950.00 ",House,1504,3,3,Esher,Surrey,0,$598.37 ,England,2,1851,2023
"$485,000.00 ",New development,545,1,1,,Surrey Quays,0,$889.91 ,England,1,1876,2019
"$630,000.00 ",Penthouse,1043,2,2,72 Lindfield Street,London,0,$604.03 ,England,4,1952,2005
"$720,000.00 ",Apartment,987,2,2,Greenwich,London,0,$729.48 ,England,3,1903,2014
"$2,350,000.00 ",House,2666,4,4,Grove Park,London,0,$881.47 ,England,1,1972,2022
"$800,000.00 ",Apartment,703,2,2,,London,0,"$1,137.98 ",England,5,1862,2012
"$1,800,000.00 ",House,1909,4,4,Battersea,London,0,$942.90 ,England,4,1938,2022
"$1,650,000.00 ",House,2942,5,5,,London,0,$560.84 ,England,5,1854,2020
"$367,500.00 ",Apartment,472,1,1, Bow,London,0,$778.60 ,England,2,1979,2011
"$945,000.00 ",Apartment,1081,2,2,,London,0,$874.19 ,England,1,1865,2015
"$2,500,000.00 ",House,5101,6,6, Leatherhead,Surrey,0,$490.10 ,England,4,1934,2001
"$995,000.00 ",House,1845,4,4,Oxhey Village,Watford,0,$539.30 ,England,2,1958,2019
"$685,000.00 ",Apartment,560,1,1,4 Canter Way,London,0,"$1,223.21 ",England,1,1966,2014
"$1,100,000.00 ",House,1582,4,4,Hampstead,London,0,$695.32 ,England,2,1863,2007
"$865,000.00 ",New development,606,1,1, Earls Court,London,0,"$1,427.39 ",England,4,1925,2008
"$725,000.00 ",Apartment,696,2,2,Haverstock Street,London,0,"$1,041.67 ",England,1,1913,2000
"$1,200,000.00 ",House,1310,4,4,Chiswick,London,0,$916.03 ,England,4,1858,2014
"$1,700,000.00 ",House,2126,4,4,Barnes,London,0,$799.62 ,England,5,1892,2021
"$425,000.00 ",Apartment,574,1,1,,London,0,$740.42 ,England,1,1912,2015
"$995,000.00 ",House,1839,5,5,Surbiton,Surrey,0,$541.05 ,England,5,1858,2023
"$525,000.00 ",Apartment,596,2,2,375 Earlsfield Road,London,0,$880.87 ,England,2,1908,2017
"$6,350,000.00 ",House,2948,4,4,,London,0,"$2,154.00 ",England,1,1916,2003
"$2,275,000.00 ",House,2803,5,5,Teddington,Middlesex,0,$811.63 ,England,3,1947,2013
"$825,000.00 ",Apartment,722,2,2, 352 Queenstown Road,London,0,"$1,142.66 ",England,2,1933,2003
"$1,750,000.00 ",Apartment,1481,2,2,93 Albert Embankment,London,0,"$1,181.63 ",England,3,1962,2009
"$1,100,000.00 ",House,1632,3,3, Wandsworth,London,0,$674.02 ,England,3,1919,2014
"$530,000.00 ",Apartment,626,2,2,,London,0,$846.65 ,England,2,1906,2014
"$1,795,000.00 ",Apartment,1149,2,2,St. John's Wood,London,0,"$1,562.23 ",England,5,1853,2000
"$725,000.00 ",Apartment,805,2,2,,London,0,$900.62 ,England,2,1922,2007
"$775,000.00 ",Apartment,996,2,2,Hackney,London,0,$778.11 ,England,3,1972,2013
"$850,000.00 ",House,1242,3,3,,London,0,$684.38 ,England,3,1894,2004
"$825,000.00 ",House,1272,3,3,Esher,Surrey,0,$648.58 ,England,2,1926,2014
"$845,000.00 ",House,1510,4,4,,London,0,$559.60 ,England,5,1975,2018
"$850,000.00 ",Apartment,826,2,2,Clerkenwell,London,0,"$1,029.06 ",England,2,1882,2010
"$875,000.00 ",Apartment,977,2,2,Chiswick,London,0,$895.60 ,England,1,1949,2022
"$1,000,000.00 ",House,1354,3,3,Barnes,London,0,$738.55 ,England,1,1938,2003
"$1,050,000.00 ",Apartment,751,2,2,78 Buckingham Gate,London,0,"$1,398.14 ",England,2,1851,2015
"$575,000.00 ",Apartment,765,2,2,,London,0,$751.63 ,England,1,1894,2015
"$995,000.00 ",Apartment,1013,2,2,,London,0,$982.23 ,England,1,1900,2022
"$1,650,000.00 ",House,3285,4,4,Esher,Surrey,0,$502.28 ,England,4,1952,2018
"$1,545,000.00 ",New development,1440,2,2,,London,0,"$1,072.92 ",England,1,1963,2010
"$869,995.00 ",Apartment,1333,2,2,,London,0,$652.66 ,England,3,1949,2000
"$1,295,000.00 ",House,1647,4,4,Putney,London,0,$786.28 ,England,1,1878,2014
"$4,250,000.00 ",House,3893,5,5,25 Ham Common,Surrey,0,"$1,091.70 ",England,4,1880,2023
"$1,800,000.00 ",House,1467,3,3,,London,0,"$1,226.99 ",England,1,1927,2022
"$799,950.00 ",Apartment,1194,3,3,,London,0,$669.97 ,England,4,1970,2006
"$1,999,500.00 ",House,3769,5,5,Esher,Surrey,0,$530.51 ,England,1,1956,2006
"$775,000.00 ",Apartment,863,2,2,Putney,London,0,$898.03 ,England,1,1962,2010
"$885,000.00 ",Penthouse,1084,3,3,,London,0,$816.42 ,England,3,1871,2023
"$495,000.00 ",Apartment,821,2,2, Greenwich,London,0,$602.92 ,England,1,1890,2017
"$1,550,000.00 ",New development,2690,5,5,East Molesey,Surrey,0,$576.21 ,England,1,1897,2018
"$600,000.00 ",Apartment,455,1,1,95 Elm Park Gardens,London,0,"$1,318.68 ",England,1,1875,2023
"$1,925,000.00 ",House,4124,6,6,Banstead,Surrey,0,$466.78 ,England,3,1895,2005
"$3,425,000.00 ",House,3622,6,6,,London,0,$945.61 ,England,5,1962,2012
"$1,500,000.00 ",House,2278,5,5,Barnes,London,0,$658.47 ,England,2,1894,2018
"$800,000.00 ",Apartment,708,2,2, 372 Queenstown Road,London,0,"$1,129.94 ",England,5,1895,2000
"$1,050,000.00 ",Apartment,1020,2,2,,London,0,"$1,029.41 ",England,5,1980,2023
"$675,000.00 ",Apartment,628,2,2,Islington,London,0,"$1,074.84 ",England,1,1916,2020
"$875,000.00 ",Apartment,1077,2,2,Highgate,London,0,$812.44 ,England,4,1858,2023
"$1,900,000.00 ",House,2061,5,5,,Twickenham,0,$921.88 ,England,1,1892,2011
"$450,000.00 ",Apartment,708,2,2,Northwood,Middlesex,0,$635.59 ,England,4,1950,2000
"$750,000.00 ",Apartment,778,2,2,,London,0,$964.01 ,England,5,1871,2011
"$685,000.00 ",New development,1000,3,3,Dalston Lane,London,0,$685.00 ,England,1,1903,2001
"$4,000,000.00 ",House,2435,3,3,Marylebone,London,0,"$1,642.71 ",England,2,1934,2011
"$1,335,000.00 ",House,1771,3,3,Putney,London,0,$753.81 ,England,5,1967,2008
"$2,250,000.00 ",New development,1265,3,3,150 Vaughan Way,London,0,"$1,778.66 ",England,3,1961,2020
"$1,625,000.00 ",Apartment,1612,3,3, Hampstead,London,0,"$1,008.06 ",England,5,1868,2023
"$850,000.00 ",Apartment,723,2,2,,London,0,"$1,175.66 ",England,2,1944,2019
"$550,000.00 ",Apartment,536,1,1,,London,0,"$1,026.12 ",England,5,1949,2010
"$1,400,000.00 ",House,1259,3,3,,London,0,"$1,111.99 ",England,1,1933,2018
"$1,200,000.00 ",House,1335,4,4,Nightingale Triangle,London,0,$898.88 ,England,3,1941,2017
"$5,995,000.00 ",New development,6313,6,6,Wimbledon,London,0,$949.63 ,England,4,1887,2013
"$495,000.00 ",Apartment,767,2,2,Copperwood Place,London,0,$645.37 ,England,4,1967,2005
"$2,750,000.00 ",House,2479,4,4, Islington,London,0,"$1,109.32 ",England,1,1891,2015
"$1,675,000.00 ",House,2110,4,4,Hackney,London,0,$793.84 ,England,5,1908,2017
"$1,595,000.00 ",Apartment,1316,3,3, Westminster,London,0,"$1,212.01 ",England,1,1863,2001
