Price,Bedrooms,Bathrooms,SQFT,Price_per_SQFT,House Type,Condition,Built,Remodeled,Suburb,City,Zip Code,Country
"$336,750.00 ",2,2,1170,$287.82 ,House,3,2009,0,None,Issaquah,98027,USA
"$822,500.00 ",5,4,2320,$354.53 ,House,5,1926,0,None,Seattle,98103,USA
"$589,000.00 ",4,3,2440,$241.39 ,House,5,1961,0,None,Kirkland,98034,USA
"$863,000.00 ",4,3,4120,$209.47 ,House,3,1997,0,None,Sammamish,98074,USA
"$210,000.00 ",2,2,1440,$145.83 ,House,4,1978,2000,None,Des Moines,98198,USA
"$206,135.00 ",3,1,1340,$153.83 ,House,4,1978,2000,None,Kent,98030,USA
"$1,125,000.00 ",6,4,3010,$373.75 ,House,3,2014,0,None,Seattle,98103,USA
"$285,000.00 ",3,2,1840,$154.89 ,House,3,1905,2014,None,Seattle,98118,USA
"$230,000.00 ",2,1,930,$247.31 ,House,3,1986,0,None,SeaTac,98168,USA
"$845,000.00 ",4,3,4070,$207.62 ,House,3,2002,0,None,North Bend,98045,USA
"$350,000.00 ",3,2,1820,$192.31 ,House,3,1976,0,None,Lake Forest Park,98155,USA
"$304,000.00 ",3,1,1280,$237.50 ,House,4,1947,1988,None,Shoreline,98155,USA
"$370,000.00 ",2,1,900,$411.11 ,House,3,1951,1994,None,Seattle,98117,USA
"$810,000.00 ",3,2,1980,$409.09 ,House,4,1952,0,None,Bellevue,98008,USA
"$440,000.00 ",4,2,2010,$218.91 ,House,3,1974,0,None,Kirkland,98034,USA
"$1,030,000.00 ",4,3,2750,$374.55 ,House,3,1905,2005,None,Seattle,98103,USA
"$775,000.00 ",4,2,3140,$246.82 ,House,3,1939,1969,None,Seattle,98199,USA
"$1,335,000.00 ",5,2,4200,$317.86 ,House,4,1906,1990,None,Seattle,98112,USA
"$235,000.00 ",3,2,1900,$123.68 ,House,3,1980,0,None,SeaTac,98168,USA
"$499,950.00 ",3,1,1830,$273.20 ,House,3,1926,2003,None,Seattle,98103,USA
"$622,500.00 ",5,3,3320,$187.50 ,House,4,1975,0,None,Woodinville,98072,USA
"$300,000.00 ",4,3,2700,$111.11 ,House,4,1966,0,None,Kent,98030,USA
"$205,000.00 ",3,1,1290,$158.91 ,House,5,1976,0,None,Federal Way,98023,USA
"$435,000.00 ",3,2,1500,$290.00 ,House,3,1997,0,None,Kirkland,98034,USA
"$697,000.00 ",4,3,3650,$190.96 ,House,4,1978,2000,None,Woodinville,98077,USA
"$153,000.00 ",3,1,1270,$120.47 ,House,3,1944,0,None,Seattle,98178,USA
"$454,000.00 ",4,2,2630,$172.62 ,House,3,1979,2014,None,Kent,98042,USA
"$345,000.00 ",2,2,1800,$191.67 ,House,5,1987,0,None,Auburn,98092,USA
"$585,000.00 ",3,1,1870,$312.83 ,House,4,1927,0,None,Seattle,98107,USA
"$380,000.00 ",4,3,2540,$149.61 ,House,3,2000,0,None,Renton,98055,USA
"$250,600.00 ",4,3,1930,$129.84 ,House,3,1981,2013,None,Auburn,98001,USA
"$890,000.00 ",4,2,2770,$321.30 ,House,3,1974,0,None,Mercer Island,98040,USA
"$370,000.00 ",4,3,2220,$166.67 ,House,3,2001,0,None,Renton,98059,USA
"$369,500.00 ",3,2,1650,$223.94 ,House,4,1961,2001,None,Seattle,98125,USA
"$883,000.00 ",4,3,3670,$240.60 ,House,3,1999,0,None,Sammamish,98074,USA
"$950,000.00 ",4,3,3770,$251.99 ,House,3,1989,0,None,Redmond,98053,USA
"$615,000.00 ",3,2,2350,$261.70 ,House,4,1978,2000,None,Sammamish,98074,USA
"$305,000.00 ",3,2,1210,$252.07 ,House,4,1983,0,None,Seattle,98106,USA
"$590,000.00 ",4,3,2010,$293.53 ,House,4,1989,0,None,Issaquah,98029,USA
"$485,000.00 ",3,3,1580,$306.96 ,House,3,1985,0,None,Issaquah,98029,USA
"$215,000.00 ",2,1,710,$302.82 ,House,3,1943,2002,None,Seattle,98178,USA
"$430,000.00 ",3,2,1910,$225.13 ,House,3,1971,0,None,Sammamish,98074,USA
"$324,900.00 ",4,3,1880,$172.82 ,House,3,2000,0,None,Maple Valley,98038,USA
"$849,900.00 ",2,2,2280,$372.76 ,House,3,1990,2009,None,Vashon,98070,USA
"$975,000.00 ",5,3,3100,$314.52 ,House,4,1973,0,None,Mercer Island,98040,USA
"$910,000.00 ",5,3,2350,$387.23 ,House,3,1993,0,None,Seattle,98112,USA
"$459,950.00 ",3,2,1850,$248.62 ,House,5,1919,1934,None,Burien,98166,USA
"$325,000.00 ",3,3,2070,$157.00 ,House,3,1997,0,None,Kent,98030,USA
"$513,000.00 ",4,3,2020,$253.96 ,House,5,1958,0,None,Seattle,98126,USA
"$475,000.00 ",3,2,1580,$300.63 ,House,3,1981,2013,None,Sammamish,98074,USA
"$419,000.00 ",4,3,2690,$155.76 ,House,3,1993,0,None,Renton,98058,USA
"$760,000.00 ",4,3,2420,$314.05 ,House,3,1958,2004,None,Burien,98146,USA
"$1,120,000.00 ",5,2,2540,$440.94 ,House,4,1954,1979,None,Seattle,98136,USA
"$129,000.00 ",2,1,1150,$112.17 ,House,3,1950,2005,None,Renton,98055,USA
"$725,000.00 ",5,3,3210,$225.86 ,House,4,1968,0,None,Bellevue,98007,USA
"$580,000.00 ",3,3,2040,$284.31 ,House,3,1992,0,None,Redmond,98052,USA
"$385,000.00 ",3,2,1920,$200.52 ,House,4,1921,0,None,Seattle,98133,USA
"$265,000.00 ",4,2,1900,$139.47 ,House,5,1958,0,None,Auburn,98002,USA
"$1,735,000.00 ",3,3,4310,$402.55 ,House,5,1982,0,None,Shoreline,98177,USA
"$330,000.00 ",3,3,1070,$308.41 ,House,3,2005,0,None,Seattle,98116,USA
"$665,000.00 ",4,3,2790,$238.35 ,House,4,1989,0,None,Woodinville,98077,USA
"$799,000.00 ",3,3,2860,$279.37 ,House,3,2000,0,None,Seattle,98199,USA
"$589,000.00 ",3,2,2250,$261.78 ,House,4,1925,1968,None,Seattle,98116,USA
"$1,695,000.00 ",2,2,3170,$534.70 ,House,5,1900,0,None,Seattle,98109,USA
"$538,000.00 ",3,1,1460,$368.49 ,House,3,1906,2014,None,Seattle,98103,USA
"$530,100.00 ",3,1,1540,$344.22 ,House,3,1926,2003,None,Seattle,98117,USA
"$718,500.00 ",3,2,2910,$246.91 ,House,4,1900,1988,None,Seattle,98118,USA
"$299,000.00 ",3,2,1180,$253.39 ,House,5,1962,0,None,Renton,98059,USA
"$556,000.00 ",3,2,1640,$339.02 ,House,3,1948,1994,None,Seattle,98126,USA
"$171,000.00 ",4,2,1520,$112.50 ,House,3,1920,1979,None,Tukwila,98188,USA
"$540,000.00 ",5,3,3610,$149.58 ,House,3,2003,0,None,Maple Valley,98038,USA
"$250,000.00 ",3,2,1400,$178.57 ,House,3,2012,1912,None,Covington,98042,USA
"$795,000.00 ",4,4,3200,$248.44 ,House,3,2007,0,None,Issaquah,98029,USA
"$575,000.00 ",3,3,1384,$415.46 ,House,3,2006,0,None,Seattle,98102,USA
"$379,500.00 ",3,2,1410,$269.15 ,House,3,2005,0,None,Issaquah,98027,USA
"$385,000.00 ",4,3,2050,$187.80 ,House,3,2006,0,None,Renton,98059,USA
"$415,500.00 ",4,3,1750,$237.43 ,House,3,2009,0,None,Kenmore,98028,USA
"$397,500.00 ",3,2,1510,$263.25 ,House,3,1972,2002,None,Kirkland,98034,USA
"$530,000.00 ",3,3,1930,$274.61 ,House,3,2005,0,None,Seattle,98125,USA
"$883,000.00 ",4,3,2960,$298.31 ,House,3,1985,0,None,Woodinville,98072,USA
"$850,000.00 ",5,3,2920,$291.10 ,House,5,1968,0,None,Issaquah,98027,USA
"$496,752.00 ",2,1,1980,$250.88 ,House,4,1923,0,None,Seattle,98144,USA
"$330,000.00 ",3,2,1430,$230.77 ,House,3,1950,2005,None,Seattle,98125,USA
"$735,000.00 ",4,3,2450,$300.00 ,House,3,2010,0,None,Issaquah,98029,USA
"$525,000.00 ",4,3,2360,$222.46 ,House,3,2008,0,None,Kenmore,98028,USA
"$269,950.00 ",3,3,1890,$142.83 ,House,3,2002,0,None,Tukwila,98168,USA
"$650,000.00 ",3,2,2140,$303.74 ,House,3,1953,0,None,Bellevue,98004,USA
"$520,500.00 ",3,2,1900,$273.95 ,House,4,1940,2001,None,Seattle,98115,USA
"$652,500.00 ",4,3,2700,$241.67 ,House,3,1990,2009,None,Issaquah,98029,USA
"$506,000.00 ",5,3,2430,$208.23 ,House,4,1957,2001,None,Bellevue,98008,USA
"$416,000.00 ",3,1,1110,$374.77 ,House,4,1957,2001,None,Bellevue,98008,USA
"$500,000.00 ",4,3,2280,$219.30 ,House,5,1960,0,None,Newcastle,98059,USA
"$460,000.00 ",3,2,1550,$296.77 ,House,4,1949,1985,None,Seattle,98115,USA
"$371,025.00 ",3,2,1530,$242.50 ,House,3,1977,2004,None,Bothell,98011,USA
"$576,000.00 ",4,3,2440,$236.07 ,House,3,2002,0,None,Kenmore,98028,USA
"$353,500.00 ",4,2,1760,$200.85 ,House,3,1987,2000,None,Renton,98058,USA
"$1,735,000.00 ",4,2,3040,$570.72 ,House,4,1926,1993,None,Seattle,98105,USA
"$183,000.00 ",3,2,1070,$171.03 ,House,4,1957,2001,None,Auburn,98002,USA
"$763,101.00 ",3,2,1990,$383.47 ,House,4,1939,1989,None,Seattle,98105,USA
"$460,000.00 ",2,2,1090,$422.02 ,House,3,1951,1994,None,Seattle,98116,USA
"$825,000.00 ",4,2,1890,$436.51 ,House,3,1919,2001,None,Seattle,98116,USA
"$265,000.00 ",3,1,1000,$265.00 ,House,3,1969,2010,None,Renton,98059,USA
"$295,000.00 ",3,2,1770,$166.67 ,House,3,1960,2012,None,Burien,98148,USA
"$418,000.00 ",4,3,2360,$177.12 ,House,3,1960,2012,None,Seattle,98118,USA
"$554,000.00 ",3,4,3380,$163.91 ,House,3,1999,0,None,Renton,98058,USA
"$534,500.00 ",3,3,1700,$314.41 ,House,3,2005,0,None,Issaquah,98029,USA
"$690,000.00 ",2,2,1600,$431.25 ,House,5,1918,0,None,Seattle,98112,USA
"$530,000.00 ",4,3,2050,$258.54 ,House,3,1988,2000,None,Issaquah,98029,USA
"$357,186.00 ",2,2,1210,$295.20 ,House,3,2014,0,None,Issaquah,98029,USA
"$300,000.00 ",5,3,1940,$154.64 ,House,3,2007,0,None,Seattle,98168,USA
"$304,000.00 ",4,2,1810,$167.96 ,House,2,1967,0,None,Renton,98058,USA
"$385,000.00 ",4,2,1690,$227.81 ,House,4,1984,0,None,Seattle,98144,USA
"$415,000.00 ",4,2,1800,$230.56 ,House,4,1923,0,None,Seattle,98115,USA
"$963,000.00 ",4,4,3280,$293.60 ,House,3,2007,0,None,Bellevue,98006,USA
"$792,500.00 ",4,3,4290,$184.73 ,House,3,2004,2003,None,Ravensdale,98051,USA
"$309,212.00 ",3,2,1150,$268.88 ,House,3,1979,2014,None,North Bend,98045,USA
"$235,000.00 ",2,2,880,$267.05 ,House,3,1999,0,None,Seattle,98133,USA
"$667,000.00 ",3,2,1720,$387.79 ,House,3,1907,1983,None,Seattle,98107,USA
"$470,000.00 ",3,2,1510,$311.26 ,House,4,1956,0,None,Bellevue,98007,USA
"$375,000.00 ",4,2,1240,$302.42 ,House,3,1908,1988,None,Seattle,98122,USA
"$410,000.00 ",4,2,1580,$259.49 ,House,3,1953,0,None,Kirkland,98033,USA
"$566,000.00 ",4,2,2170,$260.83 ,House,3,1987,2000,None,Sammamish,98074,USA
"$680,000.00 ",4,3,2500,$272.00 ,House,3,2010,0,None,Redmond,98053,USA
"$332,000.00 ",1,1,960,$345.83 ,House,3,1908,1988,None,Seattle,98112,USA
"$902,000.00 ",4,3,3030,$297.69 ,House,3,2003,0,None,Kirkland,98033,USA
"$500,000.00 ",3,2,1540,$324.68 ,House,5,1947,0,None,Mercer Island,98040,USA
"$445,000.00 ",3,2,1890,$235.45 ,House,3,1976,0,None,Vashon,98070,USA
"$825,000.00 ",4,3,2810,$293.59 ,House,4,1973,0,None,Bellevue,98006,USA
"$1,095,000.00 ",4,4,3530,$310.20 ,House,5,1958,0,None,Seattle,98199,USA
"$277,000.00 ",3,1,1100,$251.82 ,House,4,1957,2001,None,Seattle,98118,USA
"$545,000.00 ",3,3,1940,$280.93 ,House,3,1975,0,None,Kirkland,98034,USA
"$435,000.00 ",3,3,2300,$189.13 ,House,3,2003,0,None,Duvall,98019,USA
"$638,000.00 ",3,3,2110,$302.37 ,House,3,2005,0,None,Redmond,98052,USA
"$418,000.00 ",4,2,1220,$342.62 ,House,3,1965,1993,None,Bellevue,98008,USA
"$499,000.00 ",3,2,1750,$285.14 ,House,4,1968,0,None,Redmond,98052,USA
"$150,000.00 ",3,2,1230,$121.95 ,House,4,1949,1985,None,Burien,98168,USA
"$759,950.00 ",3,3,3100,$245.15 ,House,3,2002,0,None,Sammamish,98075,USA
"$427,000.00 ",3,3,1830,$233.33 ,House,3,1991,0,None,North Bend,98045,USA
"$632,500.00 ",5,3,2640,$239.58 ,House,3,2003,0,None,Redmond,98053,USA
"$660,000.00 ",6,2,1840,$358.70 ,House,3,1900,2005,None,Seattle,98122,USA
"$862,000.00 ",4,3,3190,$270.22 ,House,3,1990,2009,None,Woodinville,98077,USA
"$524,000.00 ",2,1,1120,$467.86 ,House,3,1910,2006,None,Seattle,98109,USA
"$470,000.00 ",3,2,1760,$267.05 ,House,3,1958,2004,None,Seattle,98118,USA
"$385,000.00 ",3,2,1590,$242.14 ,House,3,2000,0,None,Vashon,98070,USA
"$575,000.00 ",4,3,2120,$271.23 ,House,3,1985,0,None,Issaquah,98027,USA
"$220,000.00 ",4,3,2240,$98.21 ,House,4,1988,0,None,Federal Way,98023,USA
"$460,000.00 ",2,1,890,$516.85 ,House,4,1919,1985,None,Seattle,98107,USA
"$1,712,500.00 ",3,3,2940,$582.48 ,House,4,1978,2000,None,Seattle,98109,USA
"$175,000.00 ",3,2,1220,$143.44 ,House,3,1973,2013,None,Auburn,98001,USA
"$465,000.00 ",3,2,2670,$174.16 ,House,4,1966,0,None,Burien,98166,USA
"$552,000.00 ",3,1,1120,$492.86 ,House,4,1912,1989,None,Seattle,98117,USA
"$565,000.00 ",4,3,3130,$180.51 ,House,4,1981,0,None,Kent,98030,USA
"$518,000.00 ",4,3,1740,$297.70 ,House,4,1976,1992,None,Redmond,98052,USA
"$899,950.00 ",4,4,3290,$273.54 ,House,3,2006,0,None,Kirkland,98034,USA
"$373,000.00 ",3,1,1770,$210.73 ,House,4,1926,1993,None,Seattle,98126,USA
"$385,000.00 ",4,3,2960,$130.07 ,House,3,2006,0,None,Maple Valley,98038,USA
"$245,000.00 ",2,1,1200,$204.17 ,House,3,1943,2002,None,Seattle,98106,USA
"$375,000.00 ",4,2,2400,$156.25 ,House,3,1913,1945,None,Bothell,98011,USA
"$699,850.00 ",4,4,2690,$260.17 ,House,3,2002,0,None,Sammamish,98075,USA
"$450,000.00 ",6,2,3550,$126.76 ,House,4,1948,0,None,Seattle,98125,USA
"$455,000.00 ",2,2,1310,$347.33 ,House,3,1970,2014,None,Redmond,98052,USA
"$650,000.00 ",4,3,2610,$249.04 ,House,5,1910,0,None,Seattle,98103,USA
"$378,000.00 ",5,3,2760,$136.96 ,House,4,1960,2001,None,Seattle,98125,USA
"$220,000.00 ",3,2,1410,$156.03 ,House,4,1940,2001,None,Tukwila,98178,USA
"$285,500.00 ",4,2,1960,$145.66 ,House,4,1967,0,None,Federal Way,98023,USA
"$340,000.00 ",3,3,1212,$280.53 ,House,3,2004,2003,None,Seattle,98125,USA
"$921,000.00 ",4,2,2220,$414.86 ,House,4,1954,1979,None,Bellevue,98004,USA
"$375,000.00 ",4,3,2040,$183.82 ,House,4,1973,0,None,Maple Valley,98038,USA
"$999,000.00 ",4,3,2800,$356.79 ,House,3,1992,0,None,Sammamish,98075,USA
"$335,000.00 ",3,2,2040,$164.22 ,House,3,1957,2000,None,Seattle,98118,USA
"$1,920,000.00 ",4,3,3070,$625.41 ,House,4,1950,1983,None,Medina,98039,USA
"$385,000.00 ",2,1,830,$463.86 ,House,4,1928,0,None,Vashon,98070,USA
"$850,000.00 ",4,4,4140,$205.31 ,House,3,2003,0,None,Kirkland,98034,USA
"$429,000.00 ",5,3,2340,$183.33 ,House,3,2009,0,None,Renton,98059,USA
"$523,950.00 ",3,2,1420,$368.98 ,House,3,2006,0,None,Seattle,98103,USA
"$798,800.00 ",3,3,2670,$299.18 ,House,3,2013,1923,None,Renton,98056,USA
"$284,000.00 ",3,3,1880,$151.06 ,House,3,2009,0,None,Kent,98042,USA
"$852,880.00 ",4,3,3450,$247.21 ,House,3,2014,0,None,Sammamish,98074,USA
"$320,000.00 ",3,2,1200,$266.67 ,House,3,2005,0,None,Seattle,98133,USA
"$749,995.00 ",4,3,3430,$218.66 ,House,3,2014,0,None,Bothell,98011,USA
"$468,500.00 ",3,3,1350,$347.04 ,House,3,2007,0,None,Seattle,98117,USA
"$492,500.00 ",5,3,2570,$191.63 ,House,3,2006,0,None,Duvall,98019,USA
"$685,000.00 ",4,4,2840,$241.20 ,House,3,2008,0,None,Seattle,98125,USA
"$542,525.00 ",4,3,2650,$204.73 ,House,3,2014,0,None,Renton,98059,USA
"$435,000.00 ",3,2,1980,$219.70 ,House,3,2007,0,None,Seattle,98136,USA
"$242,000.00 ",3,2,1280,$189.06 ,House,4,1988,0,None,Kent,98031,USA
"$325,000.00 ",4,3,2610,$124.52 ,House,3,1987,2000,None,Federal Way,98023,USA
"$837,700.00 ",5,3,3010,$278.31 ,House,3,1994,0,None,Redmond,98052,USA
"$210,000.00 ",1,1,930,$225.81 ,House,3,1948,1994,None,Seattle,98133,USA
"$187,500.00 ",3,2,1180,$158.90 ,House,4,1977,0,None,Federal Way,98023,USA
"$560,000.00 ",5,1,1710,$327.49 ,House,4,1926,1993,None,Seattle,98126,USA
"$272,000.00 ",3,2,1380,$197.10 ,House,3,1989,0,None,Auburn,98001,USA
"$235,000.00 ",3,2,1190,$197.48 ,House,4,1968,0,None,Auburn,98092,USA
"$259,000.00 ",3,2,1870,$138.50 ,House,3,1986,0,None,Kent,98030,USA
"$866,059.00 ",5,4,3130,$276.70 ,House,3,2014,0,None,Bellevue,98006,USA
"$473,000.00 ",2,1,900,$525.56 ,House,4,1909,1989,None,Seattle,98117,USA
"$405,000.00 ",3,2,1880,$215.43 ,House,3,1968,1997,None,Lake Forest Park,98155,USA
"$870,000.00 ",4,4,3010,$289.04 ,House,4,1951,1996,None,Seattle,98115,USA
"$475,000.00 ",3,2,2280,$208.33 ,House,4,1985,0,None,Seattle,98116,USA
"$499,500.00 ",3,3,2970,$168.18 ,House,3,1998,2006,None,Renton,98059,USA
"$386,000.00 ",2,3,1620,$238.27 ,House,3,2008,0,None,Snoqualmie,98065,USA
"$458,000.00 ",4,2,1550,$295.48 ,House,3,1918,0,None,Seattle,98105,USA
"$550,000.00 ",3,2,2240,$245.54 ,House,5,1976,0,None,Vashon,98070,USA
"$605,500.00 ",3,3,2830,$213.96 ,House,3,1989,0,None,Woodinville,98072,USA
"$421,000.00 ",3,3,2890,$145.67 ,House,3,2000,0,None,SeaTac,98188,USA
"$536,000.00 ",4,2,1990,$269.35 ,House,3,1991,0,None,Issaquah,98029,USA
"$247,200.00 ",3,2,1370,$180.44 ,House,3,1982,0,None,Covington,98042,USA
"$250,000.00 ",2,2,1088,$229.78 ,House,3,1983,2009,None,Kirkland,98034,USA
"$204,950.00 ",4,2,1740,$117.79 ,House,3,1978,0,None,Federal Way,98023,USA
"$430,000.00 ",3,2,1730,$248.55 ,House,3,1978,0,None,Issaquah,98027,USA
"$250,000.00 ",4,3,1800,$138.89 ,House,3,1998,2006,None,Maple Valley,98038,USA
"$260,000.00 ",3,2,1440,$180.56 ,House,3,1958,2004,None,Tukwila,98168,USA
"$547,000.00 ",4,1,1720,$318.02 ,House,4,1926,1993,None,Seattle,98115,USA
"$379,900.00 ",5,4,2800,$135.68 ,House,3,1995,0,None,Seattle,98106,USA
"$738,500.00 ",3,3,2300,$321.09 ,House,3,2005,0,None,Redmond,98053,USA
"$545,000.00 ",4,2,2030,$268.47 ,House,4,1967,0,None,Redmond,98052,USA
"$342,000.00 ",2,1,740,$462.16 ,House,3,1948,1994,None,Seattle,98118,USA
"$4,668,000.00 ",5,7,9640,$484.23 ,House,3,1983,2009,None,Mercer Island,98040,USA
"$170,000.00 ",4,1,1920,$88.54 ,House,4,1966,0,None,SeaTac,98188,USA
"$616,000.00 ",4,3,2490,$247.39 ,House,3,1983,2009,None,Sammamish,98074,USA
"$640,000.00 ",3,2,1380,$463.77 ,House,3,1948,1994,None,Seattle,98119,USA
"$332,000.00 ",3,3,1530,$216.99 ,House,3,1993,0,None,Renton,98059,USA
"$1,010,000.00 ",3,3,2420,$417.36 ,House,3,2006,0,None,Seattle,98109,USA
"$380,000.00 ",4,3,2150,$176.74 ,House,3,1991,0,None,Kent,98042,USA
"$415,000.00 ",4,2,1610,$257.76 ,House,5,1967,0,None,Newcastle,98056,USA
"$1,008,000.00 ",4,4,2650,$380.38 ,House,3,2001,0,None,Seattle,98103,USA
"$669,000.00 ",4,3,2700,$247.78 ,House,5,1976,0,None,Woodinville,98077,USA
"$260,000.00 ",3,2,1270,$204.72 ,House,2,1948,0,None,Lake Forest Park,98155,USA
"$854,000.00 ",4,3,3150,$271.11 ,House,3,1986,0,None,Redmond,98052,USA
"$605,000.00 ",3,2,2010,$301.00 ,House,3,1985,0,None,Redmond,98052,USA
"$320,000.00 ",3,1,860,$372.09 ,House,3,1927,2011,None,Seattle,98133,USA
"$229,950.00 ",3,2,1410,$163.09 ,House,3,1983,2009,None,Renton,98058,USA
"$255,000.00 ",3,2,1700,$150.00 ,House,3,1987,2000,None,Kent,98030,USA
"$1,170,000.00 ",4,3,2570,$455.25 ,House,3,2000,0,None,Bellevue,98004,USA
"$479,000.00 ",2,2,1230,$389.43 ,House,3,2004,2003,None,Seattle,98112,USA
"$1,200,000.00 ",4,4,4170,$287.77 ,House,3,2004,2003,None,Newcastle,98059,USA
"$472,000.00 ",3,3,1180,$400.00 ,House,3,2010,0,None,Seattle,98119,USA
"$198,000.00 ",3,2,1430,$138.46 ,House,3,1980,0,None,Federal Way,98023,USA
"$440,000.00 ",4,2,1450,$303.45 ,House,4,1962,0,None,Kirkland,98034,USA
"$506,000.00 ",3,2,2180,$232.11 ,House,3,1961,2004,None,Shoreline,98177,USA
"$382,500.00 ",4,3,2210,$173.08 ,House,3,1993,0,None,Kent,98031,USA
"$269,500.00 ",2,2,1480,$182.09 ,House,4,1978,2000,None,Renton,98056,USA
"$560,000.00 ",3,2,2340,$239.32 ,House,5,1971,0,None,Seattle,98118,USA
"$840,000.00 ",4,4,3860,$217.62 ,House,3,1996,0,None,Woodinville,98077,USA
"$479,500.00 ",3,3,2300,$208.48 ,House,3,2008,0,None,Snoqualmie,98065,USA
"$402,000.00 ",3,2,1450,$277.24 ,House,3,1968,1997,None,Kirkland,98034,USA
"$549,000.00 ",2,3,1380,$397.83 ,House,3,2006,0,None,Seattle,98103,USA
"$449,950.00 ",4,3,2470,$182.17 ,House,3,1999,0,None,Snoqualmie,98065,USA
"$493,000.00 ",4,2,2030,$242.86 ,House,4,1975,0,None,Kirkland,98034,USA
"$142,500.00 ",4,1,1440,$98.96 ,House,3,1948,1994,None,Burien,98166,USA
"$250,000.00 ",3,2,1160,$215.52 ,House,3,1998,2006,None,Auburn,98002,USA
"$729,000.00 ",3,1,1580,$461.39 ,House,3,1908,1988,None,Seattle,98102,USA
"$465,000.00 ",2,3,1430,$325.17 ,House,3,2006,0,None,Seattle,98112,USA
"$465,000.00 ",2,2,1494,$311.24 ,House,3,1943,1997,None,Vashon,98070,USA
"$280,000.00 ",4,2,1930,$145.08 ,House,4,1988,0,None,Kent,98030,USA
"$675,000.00 ",6,2,2740,$246.35 ,House,3,1953,0,None,Seattle,98146,USA
"$667,500.00 ",3,2,1880,$355.05 ,House,5,1927,0,None,Seattle,98115,USA
"$809,000.00 ",3,3,2590,$312.36 ,House,3,1988,2000,None,Bellevue,98007,USA
"$400,000.00 ",3,2,2140,$186.92 ,House,3,1986,0,None,Duvall,98019,USA
"$310,000.00 ",4,2,1870,$165.78 ,House,3,1956,2001,None,Seattle,98125,USA
"$435,000.00 ",2,1,1230,$353.66 ,House,3,1928,1954,None,Seattle,98115,USA
"$465,950.00 ",4,3,2340,$199.12 ,House,3,2001,0,None,Renton,98059,USA
"$1,538,000.00 ",3,2,2880,$534.03 ,House,3,1958,2002,None,Kirkland,98033,USA
"$253,000.00 ",3,2,880,$287.50 ,House,5,1945,0,None,Seattle,98178,USA
"$330,000.00 ",3,3,3040,$108.55 ,House,3,2003,0,None,Auburn,98092,USA
"$554,000.00 ",4,1,1120,$494.64 ,House,3,1946,0,None,Seattle,98177,USA
"$350,000.00 ",3,2,1380,$253.62 ,House,3,2013,1923,None,Seattle,98122,USA
"$294,999.00 ",4,3,1660,$177.71 ,House,3,1994,0,None,Kent,98030,USA
"$1,185,001.00 ",3,3,2500,$474.00 ,House,5,1905,0,None,Seattle,98112,USA
"$752,000.00 ",4,3,2940,$255.78 ,House,4,1991,0,None,Newcastle,98059,USA
"$451,000.00 ",4,3,1670,$270.06 ,House,3,2005,0,None,Issaquah,98029,USA
"$725,000.00 ",4,3,2630,$275.67 ,House,3,1994,0,None,Redmond,98052,USA
"$345,000.00 ",4,3,2250,$153.33 ,House,4,1975,0,None,Renton,98058,USA
"$206,000.00 ",3,1,1320,$156.06 ,House,4,1967,0,None,Auburn,98002,USA
"$2,027,000.00 ",4,4,4100,$494.39 ,House,5,1934,1979,None,Mercer Island,98040,USA
"$2,475,000.00 ",3,3,4340,$570.28 ,House,3,1993,0,None,Seattle,98107,USA
"$1,728,000.00 ",4,3,3700,$467.03 ,House,4,1976,1992,None,Bellevue,98004,USA
"$580,000.00 ",5,2,2700,$214.81 ,House,4,1962,0,None,Bellevue,98007,USA
"$430,000.00 ",3,1,980,$438.78 ,House,4,1950,1983,None,Seattle,98116,USA
"$720,000.00 ",4,3,2650,$271.70 ,House,3,1988,2000,None,Kirkland,98033,USA
"$824,000.00 ",7,4,3670,$224.52 ,House,3,1964,2000,None,Seattle,98199,USA
"$936,000.00 ",3,2,2960,$316.22 ,House,4,1952,0,None,Seattle,98116,USA
"$535,000.00 ",4,3,3070,$174.27 ,House,3,2006,0,None,Renton,98059,USA
"$286,800.00 ",3,3,1413,$202.97 ,House,3,2011,0,None,Kent,98031,USA
"$350,000.00 ",2,3,1260,$277.78 ,House,3,2005,0,None,Seattle,98103,USA
"$345,000.00 ",3,3,1680,$205.36 ,House,3,2007,0,None,Shoreline,98155,USA
"$435,000.00 ",3,2,1230,$353.66 ,House,3,2009,0,None,Seattle,98199,USA
"$1,555,000.00 ",3,4,4360,$356.65 ,House,3,2008,0,None,Seattle,98103,USA
"$1,325,000.00 ",4,4,4420,$299.77 ,House,3,2013,1923,None,Sammamish,98075,USA
"$461,000.00 ",3,3,2770,$166.43 ,House,3,2006,0,None,Renton,98056,USA
"$770,000.00 ",3,2,2910,$264.60 ,House,3,1990,2009,None,Redmond,98052,USA
"$1,384,000.00 ",4,3,4290,$322.61 ,House,3,1997,0,None,Bellevue,98006,USA
"$330,000.00 ",3,3,1600,$206.25 ,House,3,2005,0,None,Duvall,98019,USA
"$322,500.00 ",4,3,1820,$177.20 ,House,3,1994,0,None,Maple Valley,98038,USA
"$1,600,000.00 ",6,5,6050,$264.46 ,House,3,2001,0,None,Fall City,98024,USA
"$475,000.00 ",3,2,1700,$279.41 ,House,3,1977,2004,None,Seattle,98125,USA
"$250,275.00 ",2,1,790,$316.80 ,House,4,1942,1982,None,Normandy Park,98166,USA
